1635,"T. Bakayoko","France",1,44,"Midfielder",0,0,0,0,0,0,0,0,0,49
2273,"Kepa","Spain",1,90,"Goalkeeper",0,0,0,0,24,0,22,0,0,49
2278,"Marcos Alonso","Spain",14,1171,"Defender",9,1,0,2,507,21,31,4,0,49
2279,"E. Ampadu","Wales",0,0,"Midfielder",0,0,0,0,0,0,0,0,0,49
2282,"A. Christensen","Denmark",13,1000,"Defender",3,0,0,0,808,4,59,2,0,49
2288,"D. Drinkwater","England",2,90,"Midfielder",0,0,0,0,0,0,0,0,0,49
2295,"O. Giroud","France",0,0,"Attacker",0,0,0,0,0,0,0,0,0,49
2927,"M. Batshuayi","Belgium",1,26,"Attacker",0,0,0,0,0,0,0,0,0,49
18902,"Kenedy","Brazil",1,27,"Midfielder",0,0,0,0,0,0,0,0,0,49
19012,"M. Bettinelli","England",0,0,"Goalkeeper",0,0,0,0,0,0,0,0,0,49
19194,"T. Abraham","England",0,0,"Attacker",0,0,0,0,0,0,0,0,0,49
19209,"F. Tomori","England",0,0,"Defender",0,0,0,0,0,0,0,0,0,49
19607,"M. Miazga","USA",2,54,"Defender",0,1,0,0,0,0,0,0,0,49
19611,"L. Baker","England",1,46,"Midfielder",0,0,0,0,0,0,0,0,0,49
19990,"D. Sterling","England",2,90,"Defender",0,0,0,0,0,0,0,1,0,49
21996,"A. Baba","Ghana",2,54,"Defender",0,0,0,0,0,0,0,0,0,49
37116,"J. Clarke-Salter","England",2,48,"Defender",0,0,0,0,0,0,0,0,0,49
138777,"F. Anjorin","England",0,0,"Midfielder",0,0,0,0,0,0,0,0,0,49
152955,"L. Bergström","Finland",0,0,"Goalkeeper",0,0,0,0,0,0,0,0,0,49
180940,"T. Sharman-Lowe","England",0,0,"Goalkeeper",0,0,0,0,0,0,0,0,0,49
