1119,"K. Ajer","Norway",7,565,"Defender",0,0,0,0,177,1,16,1,0,55
2731,"M. Jørgensen","Denmark",7,427,"Defender",1,1,0,0,216,3,24,2,0,55
15745,"M. Rasmussen","Denmark",8,420,"Defender",0,0,0,0,82,1,7,0,0,55
17772,"C. Goode","England",6,448,"Defender",2,0,0,0,230,7,32,3,0,55
19124,"P. Jansson","Sweden",18,1612,"Defender",9,1,0,1,749,3,33,3,0,55
19342,"L. Daniels","England",0,0,"Goalkeeper",0,0,0,0,0,0,0,0,0,55
19345,"M. Sørensen","Denmark",3,199,"Defender",0,0,0,0,104,1,38,1,0,55
19346,"R. Henry","England",16,1378,"Defender",5,2,0,0,504,8,23,2,0,55
19347,"J. Jeanvier","Guinea",0,0,"Defender",0,0,0,0,0,0,0,0,0,55
19350,"L. Račić","Denmark",0,0,"Defender",0,0,0,0,0,0,0,0,0,55
19356,"E. Marcondes","Denmark",0,0,"Midfielder",0,0,0,0,0,0,0,0,0,55
19465,"David Raya","Spain",9,810,"Goalkeeper",0,0,9,0,386,0,27,0,0,55
19789,"E. Pinnock","Jamaica",17,1439,"Defender",10,1,0,1,776,10,35,0,0,55
37440,"H. Dervişoğlu","Turkey",0,0,"Attacker",0,0,0,0,0,0,0,0,0,55
40434,"J. Valencia","Ecuador",0,0,"Attacker",0,0,0,0,0,0,0,0,0,55
47016,"Álvaro Fernández","Spain",9,810,"Goalkeeper",0,0,16,0,335,0,23,0,0,55
127469,"D. Thompson","England",2,148,"Defender",1,0,0,0,37,0,10,0,0,55
197811,"L. Gordon","Scotland",0,0,"Defender",0,0,0,0,0,0,0,0,0,55
276263,"F. Stevens","Wales",0,0,"Defender",0,0,0,0,0,0,0,0,0,55
278041,"M. Cox","England",0,0,"Goalkeeper",0,0,0,0,0,0,0,0,0,55
