537,"J. Veltman","Netherlands",14,1151,"Defender",1,0,0,0,535,8,32,4,0,51
3295,"P. Tau","South Africa",0,0,"Attacker",0,0,0,0,0,0,0,0,0,51
18960,"J. Steele","England",1,90,"Goalkeeper",0,0,2,0,36,0,32,0,0,51
18961,"D. Burn","England",9,663,"Defender",2,0,0,0,395,2,38,2,0,51
18962,"S. Duffy","Republic of Ireland",13,1134,"Defender",12,1,0,0,718,2,52,5,0,51
18963,"L. Dunk","England",14,1260,"Defender",4,0,0,0,938,1,65,0,0,51
18978,"F. Andone","Romania",0,0,"Attacker",0,0,0,0,0,0,0,0,0,51
19265,"A. Webster","England",9,628,"Defender",0,0,0,0,559,0,51,3,0,51
19541,"C. Walton","England",0,0,"Goalkeeper",0,0,0,0,0,0,0,0,0,51
37276,"K. Scherpen","Netherlands",0,0,"Goalkeeper",0,0,0,0,0,0,0,0,0,51
43071,"T. Băluţă","Romania",0,0,"Defender",0,0,0,0,0,0,0,0,0,51
47380,"Cucurella","Spain",15,1292,"Defender",6,0,0,1,738,21,43,3,0,51
48649,"A. Zeqiri","Switzerland",0,0,"Attacker",0,0,0,0,0,0,0,0,0,51
69257,"J. Furlong","Republic of Ireland",0,0,"Defender",0,0,0,0,0,0,0,0,0,51
116117,"M. Caicedo","Ecuador",0,0,"Midfielder",0,0,0,0,0,0,0,0,0,51
125618,"M. Karbownik","Poland",0,0,"Defender",0,0,0,0,0,0,0,0,0,51
137300,"H. Roberts","England",0,0,"Defender",0,0,0,0,0,0,0,0,0,51
138815,"T. Lamptey","England",11,647,"Defender",8,0,0,1,246,10,19,1,0,51
138874,"A. Tsoungui","England",0,0,"Defender",0,0,0,0,0,0,0,0,0,51
167663,"T. McGill","England",0,0,"Goalkeeper",0,0,0,0,0,0,0,0,0,51
