742,"R. Varane","France",8,654,"Defender",4,0,0,1,446,2,48,0,0,33
883,"L. Grant","England",0,0,"Goalkeeper",0,0,0,0,0,0,0,0,0,33
884,"S. Romero","Argentina",0,0,"Goalkeeper",0,0,0,0,0,0,0,0,0,33
885,"E. Bailly","Côte d'Ivoire",4,218,"Defender",0,0,0,0,85,0,17,1,0,33
888,"P. Jones","England",0,0,"Defender",0,0,0,0,0,0,0,0,0,33
895,"J. Garner","England",0,0,"Midfielder",0,0,0,0,0,0,0,0,0,33
899,"Andreas Pereira","Brazil",0,0,"Midfielder",0,0,0,0,0,0,0,0,0,33
906,"T. Chong","Netherlands",1,46,"Midfielder",0,1,0,0,0,0,0,0,0,33
2931,"T. Heaton","England",0,0,"Goalkeeper",0,0,0,0,0,0,0,0,0,33
2935,"H. Maguire","England",16,1395,"Defender",11,0,0,0,889,2,48,5,0,33
8522,"Joel Pereira","Portugal",0,0,"Goalkeeper",0,0,0,0,0,0,0,0,0,33
19018,"T. Fosu-Mensah","Netherlands",0,0,"Defender",0,0,0,0,0,0,0,0,0,33
19088,"D. Henderson","England",0,0,"Goalkeeper",0,0,0,0,0,0,0,0,0,33
70078,"F. Pellistri","Uruguay",3,118,"Midfielder",0,1,0,0,0,0,0,0,0,33
70335,"D. Levitt","Wales",2,75,"Midfielder",0,0,0,0,0,0,0,0,0,33
138775,"E. Laird","England",0,0,"Defender",0,0,0,0,0,0,0,0,0,33
138804,"M. Kovář","Czech Republic",0,0,"Goalkeeper",0,0,0,0,0,0,0,0,0,33
138807,"D. Bernard","England",2,41,"Defender",0,0,0,0,0,0,0,0,0,33
138814,"E. Galbraith","Northern Ireland",2,73,"Midfielder",0,0,0,0,0,0,0,0,0,33
282133,"J. Hugill","England",2,45,"Attacker",0,0,0,0,0,0,0,0,0,33
